,source,image_id,image_path,damage_severity,informative,humanitarian,disaster_types,event_name,tweet_id,tweet_text,image,IsFlood
70,CrisisMMD,904322912206950401_0,data/crisismmd/data_image/hurricane_harvey/3_9_2017/904322912206950401_0.jpg,mild,informative,infrastructure_and_utility_damage,hurricane,hurricane_harvey,9.04e+17,"RT @JohnDCook: Big piles of trash everywhere. Sad for their loss, glad they're getting stuff out quickly. #Harvey https://t.co/VA45vAKmu6",data_image/hurricane_harvey/3_9_2017/904322912206950401_0.jpg,1
71,CrisisMMD,901722704767627269_0,data/crisismmd/data_image/hurricane_harvey/27_8_2017/901722704767627269_0.jpg,mild,informative,infrastructure_and_utility_damage,hurricane,hurricane_harvey,9.02e+17,Scope of damage unleashed by Harvey yet to be determined https://t.co/x08c6KxWAe https://t.co/FbRCCWLErA,data_image/hurricane_harvey/27_8_2017/901722704767627269_0.jpg,1
72,CrisisMMD,901813738365493248_0,data/crisismmd/data_image/hurricane_harvey/27_8_2017/901813738365493248_0.jpg,severe,informative,infrastructure_and_utility_damage,flood,hurricane_harvey,9.02e+17,RT @AlexTheOnion: Braes Bayou is now a lake #Harvey #houstonflood https://t.co/CEv8Ow3oHG,data_image/hurricane_harvey/27_8_2017/901813738365493248_0.jpg,1
73,CrisisMMD,908117643160305664_0,data/crisismmd/data_image/hurricane_harvey/13_9_2017/908117643160305664_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_harvey,9.08e+17,"He made it through Harvey, Irma: How a Texan is using social media to help Keys residents https://t.co/gaHfwvmVH5 https://t.co/Kp446SZmk4",data_image/hurricane_harvey/13_9_2017/908117643160305664_0.jpg,1
74,CrisisMMD,910696177204645889_0,data/crisismmd/data_image/hurricane_maria/21_9_2017/910696177204645889_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_maria,9.11e+17,"Hurricane Maria clobbers Puerto Rico, plunges island into darkness https://t.co/2oDFNyPRCc #USNews #USRC https://t.co/7AYhoiB5iD",data_image/hurricane_maria/21_9_2017/910696177204645889_0.jpg,1
75,CrisisMMD,909741340887412737_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909741340887412737_0.jpg,severe,informative,infrastructure_and_utility_damage,flood,hurricane_irma,9.1e+17,"New Video Latest Maria, Lee, Jose Irma, St Maarten Caribbean OnlineÂ Network https://t.co/CdQLrdrk09 https://t.co/zu4PkbBzMP",data_image/hurricane_irma/18_9_2017/909741340887412737_0.jpg,1
76,CrisisMMD,914880414736699393_0,data/crisismmd/data_image/hurricane_maria/2_10_2017/914880414736699393_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_maria,9.15e+17,#IRS offers #MariaRelief throughout #USVirginIslands and #PuertoRico. https://t.co/mMgISGb8az https://t.co/Et1hogEAIl,data_image/hurricane_maria/2_10_2017/914880414736699393_0.jpg,1
77,CrisisMMD,913260146121469953_0,data/crisismmd/data_image/hurricane_maria/28_9_2017/913260146121469953_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_maria,9.13e+17,"Hurricane Maria rescue mission launched to save 1,000 monkeys hit by storm https://t.co/kc7niWF4Fb https://t.co/qvjkgP1OV6",data_image/hurricane_maria/28_9_2017/913260146121469953_0.jpg,1
78,CrisisMMD,909875590815154177_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909875590815154177_0.jpg,mild,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.1e+17,"Sunny days, sweeping the clouds away. #Irma #PublicPower #WeGotThis https://t.co/OeDFKO9cED",data_image/hurricane_irma/18_9_2017/909875590815154177_0.jpg,1
79,CrisisMMD,910614554131955712_0,data/crisismmd/data_image/hurricane_maria/20_9_2017/910614554131955712_0.jpg,severe,informative,infrastructure_and_utility_damage,flood,hurricane_maria,9.11e+17,Floodwaters Turn Puerto Rico Streets into Rivers From The Weather Channel iPhone App https://t.co/W46aiuXtag https://t.co/TJGvwuxqOC,data_image/hurricane_maria/20_9_2017/910614554131955712_0.jpg,1
80,CrisisMMD,909810241189109761_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909810241189109761_0.jpg,mild,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.1e+17,In Key West... stayed for Irma..this is our tree in the back of our townhouse. https://t.co/VJ9CJFMRgK,data_image/hurricane_irma/18_9_2017/909810241189109761_0.jpg,1
81,CrisisMMD,909725929714405377_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909725929714405377_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.1e+17,No injuries at this Plant City mobile home fire. Home was being rented out by folks who were out of town because ofâ€¦ https://t.co/5BfDQa810H,data_image/hurricane_irma/18_9_2017/909725929714405377_0.jpg,1
82,CrisisMMD,909465725240172544_0,data/crisismmd/data_image/hurricane_irma/17_9_2017/909465725240172544_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.09e+17,No UU congregations in path of Hurricane Irma have reported any substantial damage so far to members or buildings.â€šÃ„Â¶ https://t.co/mowB90Ig2n,data_image/hurricane_irma/17_9_2017/909465725240172544_0.jpg,1
83,CrisisMMD,927943725132722183_0,data/crisismmd/data_image/hurricane_maria/7_11_2017/927943725132722183_0.jpg,severe,informative,infrastructure_and_utility_damage,flood,hurricane_maria,9.28e+17,Our facilities team stranded on a mountain top in Puerto Rico by washed out bridge. https://t.co/szQXe0a2k2,data_image/hurricane_maria/7_11_2017/927943725132722183_0.jpg,1
84,CrisisMMD,905433786166513664_0,data/crisismmd/data_image/hurricane_harvey/6_9_2017/905433786166513664_0.jpg,severe,informative,infrastructure_and_utility_damage,flood,hurricane_harvey,9.05e+17,So many people are affected by Harvey! Help by donating a gift card! #GiftCardsForHarvey https://t.co/ba63IfZWrO https://t.co/wLPmMIt11G,data_image/hurricane_harvey/6_9_2017/905433786166513664_0.jpg,1
85,CrisisMMD,907680641944342528_0,data/crisismmd/data_image/hurricane_harvey/12_9_2017/907680641944342528_0.jpg,severe,informative,infrastructure_and_utility_damage,flood,hurricane_harvey,9.08e+17,IRS Gives Tax Relief to Victims of Hurricane Irma https://t.co/laWdggqwCB https://t.co/l9JsTQyjO0,data_image/hurricane_harvey/12_9_2017/907680641944342528_0.jpg,1
86,CrisisMMD,907029678304714753_0,data/crisismmd/data_image/hurricane_harvey/10_9_2017/907029678304714753_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_harvey,9.07e+17,Likely tornado - Umatilla... https://t.co/gsTL2g4s8m,data_image/hurricane_harvey/10_9_2017/907029678304714753_0.jpg,1
87,CrisisMMD,909994032436191232_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/909994032436191232_0.jpg,mild,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.1e+17,#POLITICS Finding Peace in Irma - and in all of Life's Storms https://t.co/EKS8M8IRIq #NEWS https://t.co/e5Ofwufmyl,data_image/hurricane_irma/19_9_2017/909994032436191232_0.jpg,1
88,CrisisMMD,910618362631225344_0,data/crisismmd/data_image/hurricane_maria/20_9_2017/910618362631225344_0.jpg,mild,informative,infrastructure_and_utility_damage,hurricane,hurricane_maria,9.11e+17,New post (Hurricane Maria clobbers Puerto Rico) has been published on News Live Today - https://t.co/vy3OQ3qwNu https://t.co/zWZyCHjHW4,data_image/hurricane_maria/20_9_2017/910618362631225344_0.jpg,1
89,CrisisMMD,912996928568397825_0,data/crisismmd/data_image/hurricane_maria/27_9_2017/912996928568397825_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_maria,9.13e+17,RT @Enquirer: Xavier volleyball collecting donations for Hurricane Maria survivors https://t.co/EuMSmwcvm2 https://t.co/1PPuOmJOre,data_image/hurricane_maria/27_9_2017/912996928568397825_0.jpg,1
90,CrisisMMD,909795962700419074_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909795962700419074_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.1e+17,21 Photos From Cuba That Show How Devastating Hurricane Irma Really Is https://t.co/6sTYYWoQfy https://t.co/fMkN940AaH,data_image/hurricane_irma/18_9_2017/909795962700419074_0.jpg,1
91,CrisisMMD,912200008090386432_0,data/crisismmd/data_image/hurricane_maria/25_9_2017/912200008090386432_0.jpg,severe,informative,infrastructure_and_utility_damage,flood,hurricane_maria,9.12e+17,Pittsburghers With Family In Puerto Rico Devastated By Hurricane Maria Damage https://t.co/xq683duw9p https://t.co/rG0LQ77pyp,data_image/hurricane_maria/25_9_2017/912200008090386432_0.jpg,1
92,CrisisMMD,915256404742688769_1,data/crisismmd/data_image/hurricane_maria/3_10_2017/915256404742688769_1.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_maria,9.15e+17,This is my friends home after #HurricaneMaria please help by donating https://t.co/9I4qePaKOO https://t.co/VMigoHoX0A,data_image/hurricane_maria/3_10_2017/915256404742688769_1.jpg,1
93,CrisisMMD,909447640567476224_0,data/crisismmd/data_image/hurricane_irma/17_9_2017/909447640567476224_0.jpg,mild,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.09e+17,American flag standing tall after Irma takes down 30-foot pine https://t.co/vxKml4edkX https://t.co/pknf0m79sZ,data_image/hurricane_irma/17_9_2017/909447640567476224_0.jpg,1
94,CrisisMMD,910172045333471232_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910172045333471232_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.1e+17,Please keep praying for our Bible Society colleagues in the Caribbean https://t.co/8WyGuYPrUg #prayer #Irma https://t.co/NrlyUst27Y,data_image/hurricane_irma/19_9_2017/910172045333471232_0.jpg,1
95,CrisisMMD,912371610346278912_2,data/crisismmd/data_image/hurricane_maria/25_9_2017/912371610346278912_2.jpg,mild,informative,affected_injured_or_dead_people,hurricane,hurricane_maria,9.12e+17,"This is how the airport in San Juan #PuertoRicoRelief looks right now. No AC, no water no food #HurricaneMaria https://t.co/gkEcrS9Cym",data_image/hurricane_maria/25_9_2017/912371610346278912_2.jpg,1
96,CrisisMMD,910619788057100288_0,data/crisismmd/data_image/hurricane_maria/20_9_2017/910619788057100288_0.jpg,severe,informative,rescue_volunteering_or_donation_effort,hurricane,hurricane_maria,9.11e+17,This is the trail of destruction thatâ€™s been left by HurricaneÂ Maria. https://t.co/QSqKiDHYuC https://t.co/wVM6JCQ2Wj,data_image/hurricane_maria/20_9_2017/910619788057100288_0.jpg,1
97,CrisisMMD,910183007637561344_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910183007637561344_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.1e+17,IN PICTURES: Hurricane Irma's devastation revealed by Isle of Wight businessman https://t.co/lsjmLHEVRdâ€šÃ„Â¶ https://t.co/9eW80iK7i1,data_image/hurricane_irma/19_9_2017/910183007637561344_0.jpg,1
98,CrisisMMD,909425041003212800_0,data/crisismmd/data_image/hurricane_irma/17_9_2017/909425041003212800_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.09e+17,We are focused on recovery and repair of the Caribbean charter fleets. Now placing damaged vessels on the hard.â€šÃ„Â¶ https://t.co/3YJgRCRQro,data_image/hurricane_irma/17_9_2017/909425041003212800_0.jpg,1
99,CrisisMMD,910141728929325056_0,data/crisismmd/data_image/hurricane_harvey/19_9_2017/910141728929325056_0.jpg,little_or_none,informative,rescue_volunteering_or_donation_effort,hurricane,hurricane_harvey,9.1e+17,Take a look at these helpful tips for flying disaster relief missions! #Irma #Harvey &gt;&gt;&gt;https://t.co/09e2XSEQvp https://t.co/dLSPb9uHrS,data_image/hurricane_harvey/19_9_2017/910141728929325056_0.jpg,1
100,CrisisMMD,904922399874977799_0,data/crisismmd/data_image/hurricane_harvey/5_9_2017/904922399874977799_0.jpg,little_or_none,informative,rescue_volunteering_or_donation_effort,hurricane,hurricane_harvey,9.05e+17,Duluth-donated supplies distributed inTexas for Hurricane Harvey... https://t.co/cBUgvYjcE4 https://t.co/vFPQ74s8ab,data_image/hurricane_harvey/5_9_2017/904922399874977799_0.jpg,1
101,CrisisMMD,910250997276188677_1,data/crisismmd/data_image/hurricane_irma/19_9_2017/910250997276188677_1.jpg,little_or_none,informative,rescue_volunteering_or_donation_effort,hurricane,hurricane_irma,9.1e+17,"Humane Society of Greater Miami suffers $500,000 in losses after Irma! To make a donation visitâ€¦ https://t.co/n3EUALznwb",data_image/hurricane_irma/19_9_2017/910250997276188677_1.jpg,1
102,CrisisMMD,910129616353992704_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910129616353992704_0.jpg,mild,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.1e+17,British Virgin Islands brace for Maria just weeks after IrmaÂ hit https://t.co/4aEHPBbUHF https://t.co/hAHNpA70Rg,data_image/hurricane_irma/19_9_2017/910129616353992704_0.jpg,1
103,CrisisMMD,904453196806021121_0,data/crisismmd/data_image/hurricane_harvey/3_9_2017/904453196806021121_0.jpg,little_or_none,informative,rescue_volunteering_or_donation_effort,flood,hurricane_harvey,9.04e+17,Harvey deaths rise; victims balance post-storm challenges https://t.co/PJUDI691LO https://t.co/rwPIsFUC4X,data_image/hurricane_harvey/3_9_2017/904453196806021121_0.jpg,1
104,CrisisMMD,909846121169801219_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909846121169801219_0.jpg,mild,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.1e+17,photos day after Irma... https://t.co/cCC5PHyl3r,data_image/hurricane_irma/18_9_2017/909846121169801219_0.jpg,1
105,CrisisMMD,906174450516860928_0,data/crisismmd/data_image/hurricane_harvey/8_9_2017/906174450516860928_0.jpg,mild,informative,rescue_volunteering_or_donation_effort,flood,hurricane_harvey,9.06e+17,Texas residents rescued as Harvey dumps more rain | ABCÂ News https://t.co/vRJp7KZdCD https://t.co/1U2hnzPAQK,data_image/hurricane_harvey/8_9_2017/906174450516860928_0.jpg,1
106,CrisisMMD,906286535976390656_0,data/crisismmd/data_image/hurricane_harvey/8_9_2017/906286535976390656_0.jpg,mild,informative,affected_injured_or_dead_people,flood,hurricane_harvey,9.06e+17,We need your help. Pray. Give. Serve. https://t.co/Zqt3cQoqPW #HurricaneHarvey https://t.co/g21ICdAm3s,data_image/hurricane_harvey/8_9_2017/906286535976390656_0.jpg,1
107,CrisisMMD,901743093493489664_0,data/crisismmd/data_image/hurricane_harvey/27_8_2017/901743093493489664_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_harvey,9.02e+17,What's more IMPORTANT @realDonaldTrump? BILLIONS to FUND MEXICO BORDER WALL or REBUILDING TEXAS in WAKE of HURRICANâ€¦ https://t.co/myHT1iOFku,data_image/hurricane_harvey/27_8_2017/901743093493489664_0.jpg,1
108,CrisisMMD,901650574785093632_0,data/crisismmd/data_image/hurricane_harvey/27_8_2017/901650574785093632_0.jpg,mild,informative,infrastructure_and_utility_damage,flood,hurricane_harvey,9.02e+17,WATCH: Houston caught in cross-hairs of Harvey Read more: https://t.co/dZ4RfAD2vi #abc #rain #storm https://t.co/dYPFvZxDbH,data_image/hurricane_harvey/27_8_2017/901650574785093632_0.jpg,1
109,CrisisMMD,901688227647684609_0,data/crisismmd/data_image/hurricane_harvey/27_8_2017/901688227647684609_0.jpg,severe,informative,infrastructure_and_utility_damage,flood,hurricane_harvey,9.02e+17,#HurricaneHarvey : Storm makes landfall in central Texas; 3 dead https://t.co/97wUEKxnDS https://t.co/0QRlUFQyNd,data_image/hurricane_harvey/27_8_2017/901688227647684609_0.jpg,1
110,CrisisMMD,907041310518935552_3,data/crisismmd/data_image/hurricane_harvey/11_9_2017/907041310518935552_3.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_harvey,9.07e+17,Pics of the destruction from #HurricaneHarvey 2 weeks after the storm. #TITFF #CampDelta https://t.co/gYF6itadN6,data_image/hurricane_harvey/11_9_2017/907041310518935552_3.jpg,1
111,CrisisMMD,909839595222831111_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909839595222831111_0.jpg,severe,informative,infrastructure_and_utility_damage,flood,hurricane_irma,9.1e+17,"Economic cost of Harvey, Irma to be $290 billion https://t.co/iGwY6DQIEY #weather #hurricane https://t.co/CSlxIoGvNj",data_image/hurricane_irma/18_9_2017/909839595222831111_0.jpg,1
112,CrisisMMD,910160326737281025_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910160326737281025_0.jpg,mild,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.1e+17,"Harvey and Irma Wiped Out Our Kitchens. Still, We Cook. https://t.co/AQKHK1ZozG https://t.co/71N01GqVKY",data_image/hurricane_irma/19_9_2017/910160326737281025_0.jpg,1
113,CrisisMMD,911943558399090688_0,data/crisismmd/data_image/hurricane_maria/24_9_2017/911943558399090688_0.jpg,severe,informative,infrastructure_and_utility_damage,flood,hurricane_maria,9.12e+17,RT @BrentNYT: A horrific time in Puerto Rico - and the Caribbean generally https://t.co/5zS3lFCdzh https://t.co/hFFPa6IbzR,data_image/hurricane_maria/24_9_2017/911943558399090688_0.jpg,1
114,CrisisMMD,910206535661506560_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910206535661506560_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,hurricane_irma,9.1e+17,"Hours After Hurricane Irma, Miami-Dade County Tickets Residents For CodeÂ Violations https://t.co/4OLphFdexu https://t.co/eQFwMv9itg",data_image/hurricane_irma/19_9_2017/910206535661506560_0.jpg,1
115,CrisisMMD,908113634898870272_0,data/crisismmd/data_image/hurricane_harvey/13_9_2017/908113634898870272_0.jpg,severe,informative,rescue_volunteering_or_donation_effort,flood,hurricane_harvey,9.08e+17,House set to pass Harvey relief Wednesday amid debt-limitÂ debate https://t.co/A5fMoH28mL https://t.co/Z0GEX8q9E7,data_image/hurricane_harvey/13_9_2017/908113634898870272_0.jpg,1
116,CrisisMMD,875116643453632512_2,data/crisismmd/data_image/srilanka_floods/14_6_2017/875116643453632512_2.jpg,severe,informative,infrastructure_and_utility_damage,flood,srilanka_floods,8.75e+17,"RT @AzzamAmeen: Drone pics of Akuressa town, pic courtesy - Isuru Mudiyanse #lka #Floodsl https://t.co/KHBRPvr9AE",data_image/srilanka_floods/14_6_2017/875116643453632512_2.jpg,1
